ppm_norm,glu.5
1.81864,0
1.81902,0
1.819339622,0
1.8194,0
1.81978,0
1.82016,0
1.820439125,0
1.82054,0
1.82093,0
1.82131,0
1.821538629,0
1.82169,0
1.82207,0
1.82245,0
1.822638132,0
1.82283,0
1.82322,0
1.8236,0
1.823737636,0
1.82398,0
1.82436,0
1.82474,0
1.824837139,0
1.82512,0
1.82551,0
1.82589,0
1.825936643,0
1.82627,0
1.82665,0
1.82703,0
1.827036147,0
1.82741,0
1.8278,0
1.82813565,0
1.82818,0
1.82856,0
1.82894,0
1.829235154,0
1.82932,0
1.8297,0
1.83009,0
1.830334657,0
1.83047,0
1.83085,0
1.83123,0
1.831434161,0
1.83161,0
1.83199,0
1.83237,0
1.832533664,0
1.83276,0
1.83314,0
1.83352,0
1.833633168,0
1.8339,0
1.83428,0
1.83466,0
1.834732671,0
1.83505,0
1.83543,0
1.83581,0
1.835832175,0
1.83619,0
1.83657,0
1.836931679,0
1.83695,0
1.83734,0
1.83772,0
1.838031182,0
1.8381,0
1.83848,0
1.83886,0
1.839130686,0
1.83924,0
1.83963,0
1.84001,0
1.840230189,0
1.84039,0
1.84077,0
1.84115,0
1.841329693,0
1.84153,0
1.84192,0
1.8423,0
1.842429196,0
1.84268,0
1.84306,0
1.84344,0
1.8435287,0
1.84382,0
1.84421,0
1.84459,0
1.844628203,0
1.84497,0
1.84535,0
1.845727707,0
1.84573,0
1.84611,0
1.8465,0
1.846827211,0
1.84688,0
1.84726,0
1.84764,0
1.847926714,0
1.84802,0
1.8484,0
1.84879,0
1.849026218,0
1.84917,0
1.84955,0
1.84993,0
1.850125721,0
1.85031,0
1.85069,0
1.85108,0
1.851225225,0
1.85146,0
1.85184,0
1.85222,0
1.852324728,0
1.8526,0
1.85298,0
1.85337,0
1.853424232,0
1.85375,0
1.85413,0
1.85451,0
1.854523735,0
1.85489,0
1.85527,0
1.855623239,0
1.85566,0
1.85604,0
1.85642,0
1.856722743,0
1.8568,0
1.85718,0
1.85756,0
1.857822246,0
1.85794,0
1.85833,0
1.85871,0
1.85892175,0
1.85909,0
1.85947,0
1.85985,0
1.860021253,0
1.86023,0
1.86062,0
1.861,0
1.861120757,0
1.86138,0
1.86176,0
1.86214,0
1.86222026,0
1.86252,0
1.86291,0
1.86329,0
1.863319764,0
1.86367,0
1.86405,0
1.864419267,0
1.86443,0
1.86481,0
1.8652,0
1.865518771,0
1.86558,0
1.86596,0
1.86634,0
1.866618275,0
1.86672,0
1.8671,0
1.86749,0
1.867717778,0
1.86787,0
1.86825,0
1.86863,0
1.868817282,0
1.86901,0
1.86939,0
1.86978,0
1.869916785,0
1.87016,0
1.87054,0
1.87092,0
1.871016289,0
1.8713,0
1.87168,0
1.87207,0
1.872115792,0
1.87245,0
1.87283,0
1.87321,0
1.873215296,0
1.87359,0
1.87397,0
1.874314799,0
1.87436,0
1.87474,0
1.87512,0
1.875414303,0
1.8755,0
1.87588,0
1.87626,0
1.876513807,0
1.87665,0
1.87703,0
1.87741,0
1.87761331,0
1.87779,0
1.87817,0
1.87855,0
1.878712814,0
1.87894,0
1.87932,0
1.8797,0
1.879812317,0
1.88008,0
1.88046,0
1.88084,0
1.880911821,0
1.88123,0
1.88161,0
1.88199,0
1.882011324,0
1.88237,0
1.88275,0
1.883110828,0
1.88313,0
1.88351,0
1.8839,0
1.884210332,0
1.88428,0
1.88466,0
1.88504,0
1.885309835,0
1.88542,0
1.8858,0
1.88619,0
1.886409339,0
1.88657,0
1.88695,0
1.88733,0
1.887508842,0
1.88771,0
1.88809,0
1.88848,0
1.888608346,0
1.88886,0
1.88924,0
1.88962,0
1.889707849,0
1.89,0
1.89038,0
1.89077,0
1.890807353,0
1.89115,0
1.89153,0
1.891906856,0
1.89191,0
1.89229,0
1.89267,0
1.89300636,0
1.89306,0
1.89344,0
1.89382,0
1.894105864,0
1.8942,0
1.89458,0
1.89496,0
1.895205367,0
1.89535,0
1.89573,0
1.89611,0
1.896304871,0
1.89649,0
1.89687,0
1.89725,0
1.897404374,0
1.89764,0
1.89802,0
1.8984,0
1.898503878,0
1.89878,0
1.89916,0
1.89954,0
1.899603381,0
1.89993,0
1.90031,0
1.90069,0
1.900702885,0
1.90107,0
1.90145,0
1.901802388,0
1.90183,0
1.90222,0
1.9026,0
1.902901892,0
1.90298,0
1.90336,0
1.90374,0
1.904001396,0
1.90412,0
1.90451,0
1.90489,0
1.905100899,0
1.90527,0
1.90565,0
1.90603,0
1.906200403,0
1.90641,0
1.9068,0
1.90718,0
1.907299906,0
1.90756,0
1.90794,0
1.90832,0
1.90839941,0
1.9087,0
1.90908,0
1.90947,0
1.909498913,0
1.90985,0
1.91023,0
1.910598417,0
1.91061,0
1.91099,0
1.91137,0
1.91169792,0
1.91176,0
1.91214,0
1.91252,0
1.912797424,0
1.9129,0
1.91328,0
1.91366,0
1.913896928,0
1.91405,0
1.91443,0
1.91481,0
1.914996431,0
1.91519,0
1.91557,0
1.91595,0
1.916095935,0
1.91634,0
1.91672,0
1.9171,0
1.917195438,0
1.91748,0
1.91786,0
1.91824,0
1.918294942,0
1.91863,0
1.91901,0
1.91939,0
1.919394445,0
1.91977,0
1.92015,0
1.920493949,0
1.92053,0
1.92092,0
1.9213,0
1.921593452,0
1.92168,0
1.92206,0
1.92244,0
1.922692956,0
1.92282,0
1.92321,0
1.92359,0
1.92379246,0
1.92397,0
1.92435,0
1.92473,0
1.924891963,0
1.92511,0
1.9255,0
1.92588,0
1.925991467,0
1.92626,0
1.92664,0
1.92702,0
1.92709097,0
1.9274,0
1.92779,0
1.92817,0
1.928190474,0
1.92855,0
1.92893,0
1.929289977,0
1.92931,0
1.92969,0
1.93008,0
1.930389481,0
1.93046,0
1.93084,0
1.93122,0
1.931488984,0
1.9316,0
1.93198,0
1.93237,0
1.932588488,0
1.93275,0
1.93313,0
1.93351,0
1.933687992,0
1.93389,0
1.93427,0
1.93465,0
1.934787495,0
1.93504,0
1.93542,0
1.9358,0
1.935886999,0
1.93618,0
1.93656,0
1.93694,0
1.936986502,0
1.93733,0
1.93771,0
1.938086006,0
1.93809,0
1.93847,0
1.93885,0
1.939185509,0
1.93923,0
1.93962,0
1.94,0
1.940285013,0
1.94038,0
1.94076,0
1.94114,0
1.941384516,0
1.94152,0
1.94191,0
1.94229,0
1.94248402,0
1.94267,0
1.94305,0
1.94343,0
1.943583524,0
1.94381,0
1.9442,0
1.94458,0
1.944683027,0
1.94496,0
1.94534,0
1.94572,0
1.945782531,0
1.9461,0
1.94649,0
1.94687,0
1.946882034,0
1.94725,0
1.94763,0
1.947981538,0
1.94801,0
1.94839,0
1.94878,0
1.949081041,0
1.94916,0
1.94954,0
1.94992,0
1.950180545,0
1.9503,0
1.95068,0
1.95107,0
1.951280049,0
1.95145,0
1.95183,0
1.95221,0
1.952379552,0
1.95259,0
1.95297,0
1.95336,0
1.953479056,0
1.95374,0
1.95412,0
1.9545,0
1.954578559,0
1.95488,0
1.95526,0
1.95565,0
1.955678063,0
1.95603,0
1.95641,0
1.956777566,0
1.95679,0
1.95717,0
1.95755,0
1.95787707,0
1.95793,0
1.95832,0
1.9587,0
1.958976573,0
1.95908,0
1.95946,0
1.95984,0
1.960076077,0
1.96022,0
1.96061,0
1.96099,0
1.961175581,0
1.96137,0
1.96175,0
1.96213,0
1.962275084,0
1.96251,0
1.9629,0
1.96328,0
1.963374588,0
1.96366,0
1.96404,0
1.96442,0
1.964474091,0
1.9648,0
1.96519,0
1.96557,0
1.965573595,0
1.96595,0
1.96633,0
1.966673098,0
1.96671,0
1.96709,0
1.96748,0
1.967772602,0
1.96786,0
1.96824,0
1.96862,0
1.968872105,0
1.969,0
1.96938,0
1.96977,0
1.969971609,0
1.97015,0
1.97053,0
1.97091,0
1.971071113,0
1.97129,0
1.97167,0
1.97206,0
1.972170616,0
1.97244,0
1.97282,0
1.9732,0
1.97327012,0
1.97358,0
1.97396,0
1.97435,0
1.974369623,0
1.97473,0
1.97511,0
1.975469127,0
1.97549,0
1.97587,0
1.97625,0
1.97656863,0
1.97664,0
1.97702,0
1.9774,0
1.977668134,0
1.97778,0
1.97816,0
1.97854,0
1.978767637,0
1.97893,0
1.97931,0
1.97969,0
1.979867141,0
1.98007,0
1.98045,0
1.98083,0
1.980966645,0
1.98122,0
1.9816,0
1.98198,0
1.982066148,0
1.98236,0
1.98274,0
1.98312,0
1.983165652,0
1.9835,0
1.98389,0
1.984265155,0
1.98427,0
1.98465,0
1.98503,0
1.985364659,0
1.98541,0
1.98579,0
1.98618,0
1.986464162,0
1.98656,0
1.98694,0
1.98732,0
1.987563666,0
1.9877,0
1.98808,0
1.98847,0
1.988663169,0
1.98885,0
1.98923,0
1.98961,0
1.989762673,0
1.98999,0
1.99037,0
1.99076,0
1.990862177,0
1.99114,0
1.99152,0
1.9919,0
1.99196168,0
1.99228,0
1.99266,0
1.99305,0
1.993061184,0
1.99343,0
1.99381,0
1.994160687,0
1.99419,0
1.99457,0
1.99495,0
1.995260191,0
1.99534,0
1.99572,0
1.9961,0
1.996359694,0
1.99648,0
1.99686,0
1.99724,0
1.997459198,0
1.99763,0
1.99801,0
1.99839,0
1.998558701,0
1.99877,0
1.99915,0
1.99953,0
1.999658205,0
1.99992,0
2.0003,0
2.00068,0
2.000757709,0
2.00106,0
2.00144,0
2.00182,0
2.001857212,0
2.00221,0
2.00259,0
2.002956716,0
2.00297,0
2.00335,0
2.00373,0
2.004056219,0
2.00411,0
2.0045,0.003543195
2.00488,0.002842655
2.005155723,0.00269125
2.00526,0
2.00564,4.17E-06
2.00602,0.003765102
2.006255226,0.003969035
2.0064,0
2.00679,0
2.00717,0
2.00735473,0
2.00755,0
2.00793,0
2.00831,0
2.008454234,0
2.00869,0
2.00907,0
2.00946,0
2.009553737,0
2.00984,0
2.01022,0
2.0106,0
2.010653241,0
2.01098,0
2.01136,0
2.01175,0
2.011752744,0
2.01213,0
2.01251,0
2.012852248,0
2.01289,0
2.01327,0
2.01365,0
2.013951751,0
2.01404,0
2.01442,0
2.0148,0
2.015051255,0
2.01518,0
2.01556,0
2.01594,0
2.016150758,0
2.01633,0
2.01671,0
2.01709,0
2.017250262,0
2.01747,0
2.01785,0
2.01823,0
2.018349766,0
2.01862,0
2.019,0
2.01938,0
2.019449269,0
2.01976,0
2.02014,0
2.02052,0
2.020548773,0
2.02091,0
2.02129,0
2.021648276,0
2.02167,0
2.02205,0
2.02243,0
2.02274778,0
2.02281,0
2.0232,0
2.02358,0
2.023847283,0
2.02396,0
2.02434,0
2.02472,0
2.024946787,0
2.0251,0
2.02549,0
2.02587,0
2.02604629,0
2.02625,0
2.02663,0
2.02701,0
2.027145794,0
2.02739,0
2.02778,0
2.02816,0
2.028245298,0
2.02854,0
2.02892,0
2.0293,0
2.029344801,0
2.02968,0
2.03007,0
2.030444305,0
2.03045,0
2.03083,0
2.03121,0
2.031543808,0
2.03159,0
2.03197,0
2.03236,0
2.032643312,0
2.03274,0
2.03312,0
2.0335,0
2.033742815,0
2.03388,0
2.03426,0
2.03464,0
2.034842319,0
2.03503,0
2.03541,0
2.03579,0
2.035941822,0
2.03617,0
2.03655,0
2.03693,0
2.037041326,0
2.03732,0
2.0377,0
2.03808,0
2.03814083,0
2.03846,0
2.03884,0
2.03922,0
2.039240333,0
2.03961,0
2.03999,0
2.040339837,0
2.04037,0
2.04075,0
2.04113,0
2.04143934,0
2.04151,0
2.0419,0
2.04228,0
2.042538844,0
2.04266,0
2.04304,0
2.04342,0
2.043638347,0
2.0438,0
2.04419,0
2.04457,0
2.044737851,0
2.04495,0
2.04533,0
2.04571,0
2.045837354,0
2.04609,0
2.04648,0
2.04686,0
2.046936858,0
2.04724,0
2.04762,0
2.048,0
2.048036362,0
2.04838,0
2.04877,0
2.049135865,0
2.04915,0
2.04953,0
2.04991,0
2.050235369,0
2.05029,0
2.05067,0
2.05106,0
2.051334872,0
2.05144,0
2.05182,0
2.0522,0
2.052434376,0
2.05258,0
2.05296,0
2.05335,0
2.053533879,0
2.05373,0
2.05411,0
2.05449,0
2.054633383,0
2.05487,0
2.05525,0
2.05564,0
2.055732886,0
2.05602,0
2.0564,0
2.05678,0
2.05683239,0
2.05716,0
2.05754,0
2.05793,0
2.057931894,0
2.05831,0
2.05869,0
2.059031397,0
2.05907,0
2.05945,0
2.05983,0
2.060130901,0
2.06021,0
2.0606,0
2.06098,0
2.061230404,0
2.06136,0
2.06174,0
2.06212,0
2.062329908,0
2.0625,0
2.06289,0
2.06327,0
2.063429411,0
2.06365,0
2.06403,0
2.06441,0
2.064528915,0
2.06479,0
2.06518,0
2.06556,0
2.065628418,0
2.06594,0
2.06632,0
2.0667,0
2.066727922,0
2.06708,0
2.06747,0
2.067827426,0
2.06785,0
2.06823,0
2.06861,0
2.068926929,0
2.06899,0
2.06937,0
2.06976,0
2.070026433,0
2.07014,0
2.07052,0
2.0709,0
2.071125936,0
2.07128,0
2.07166,0
2.07205,0
2.07222544,0
2.07243,0
2.07281,0
2.07319,0
2.073324943,0
2.07357,0
2.07395,0
2.07434,0
2.074424447,0
2.07472,0
2.0751,0
2.07548,0
2.075523951,0
2.07586,0.007069483
2.07624,0.039663461
2.076623454,0.056026088
2.07663,0.076290288
2.07701,0.150817433
2.07739,0.286286214
2.077722958,0.337108186
2.07777,0.441476081
2.07815,0.574133111
2.07853,0.692331506
2.078822461,0.712732192
2.07892,0.786312149
2.0793,0.798945135
2.07968,0.713400718
2.079921965,0.701353653
2.08006,0.582130638
2.08044,0.447150055
2.08082,0.3165303
2.081021468,0.314820108
2.08121,0.200498184
2.08159,0.12082962
2.08197,0.07308534
2.082120972,0.065057743
2.08235,0.022293493
2.08273,0
2.08311,0
2.083220475,0
2.08349,0
2.08388,0
2.08426,0
2.084319979,0
2.08464,0
2.08502,0
2.0854,0
2.085419483,0
2.08578,0
2.08617,0
2.086518986,0
2.08655,0
2.08693,0
2.08731,0.010111242
2.08761849,0.016509365
2.08769,0.032965921
2.08807,0.059317285
2.08846,0.104959771
2.088717993,0.112424767
2.08884,0.155082133
2.08922,0.2060586
2.0896,0.271396645
2.089817497,0.275093894
2.08998,0.354971767
2.09036,0.476307056
2.09075,0.66391471
2.090917,0.681241732
2.09113,0.97272828
2.09151,1.286737959
2.09189,1.515041527
2.092016504,1.569106939
2.09227,1.802277542
2.09265,1.947514176
2.09304,1.954596216
2.093116007,1.95784108
2.09342,1.858939629
2.0938,1.733298876
2.09418,1.672709944
2.094215511,1.627525764
2.09456,1.54156206
2.09494,1.477834197
2.095315015,1.454309232
2.09533,1.426257915
2.09571,1.330821412
2.09609,1.146237724
2.096414518,1.067519633
2.09647,0.912729361
2.09685,0.713743331
2.09723,0.571379594
2.097514022,0.54219647
2.09762,0.442509742
2.098,0.310351587
2.09838,0.210718324
2.098613525,0.205603785
2.09876,0.160279555
2.09914,0.129450255
2.09952,0.101366399
2.099713029,0.101273532
2.09991,0.090291395
2.10029,0.096108237
2.10067,0.103763373
2.100812532,0.104951036
2.10105,0.128727177
2.10143,0.177676116
2.10181,0.213367551
2.101912036,0.224577145
2.1022,0.25637993
2.10258,0.308774405
2.10296,0.367050522
2.103011539,0.401278805
2.10334,0.511636906
2.10372,0.643731974
2.1041,0.74227103
2.104111043,0.83132347
2.10449,1.068281252
2.10487,1.325599726
2.105210547,1.437814074
2.10525,1.610210731
2.10563,1.929112101
2.10601,2.26877404
2.10631005,2.386330793
2.10639,2.674735863
2.10678,3.234339487
2.10716,3.930328115
2.107409554,4.043764299
2.10754,4.645728215
2.10792,5.31096907
2.1083,5.869136246
2.108509057,5.883631778
2.10868,6.138237484
2.10906,5.936969635
2.10945,5.372260517
2.109608561,5.326362368
2.10983,4.539450405
2.11021,3.730525832
2.11059,3.094879367
2.110708064,2.953601071
2.11097,2.281245911
2.11135,1.772315935
2.11174,1.512505302
2.111807568,1.398577156
2.11212,1.112607348
2.1125,0.910345632
2.11288,0.832317259
2.112907071,0.776379298
2.11326,0.66397911
2.11364,0.557725565
2.114006575,0.520812826
2.11403,0.47842873
2.11441,0.42905468
2.11479,0.397143191
2.115106079,0.39434322
2.11517,0.389068018
2.11555,0.418278402
2.11593,0.484775311
2.116205582,0.508732421
2.11632,0.586359427
2.1167,0.724911721
2.11708,0.896007348
2.117305086,0.917334125
2.11746,1.088090659
2.11784,1.290571725
2.11822,1.504311445
2.118404589,1.505835586
2.11861,1.751351545
2.11899,2.068030301
2.11937,2.446586577
2.119504093,2.500508195
2.11975,3.125509069
2.12013,4.031714234
2.12051,4.953744553
2.120603596,5.228188847
2.1209,6.602744307
2.12128,7.990062809
2.12166,8.774286339
2.1217031,9.216159329
2.12204,10.09037439
2.12242,10.48801839
2.1228,10.47368923
2.122802603,10.46123056
2.12319,10.16869968
2.12357,9.734270932
2.123902107,9.546499575
2.12395,9.26937588
2.12433,8.910710109
2.12471,8.676695107
2.125001611,8.596135457
2.12509,8.407448282
2.12548,7.99383834
2.12586,7.537891977
2.126101114,7.475987402
2.12624,7.169831054
2.12662,6.847532676
2.127,6.429302803
2.127200618,6.391102765
2.12738,5.827673341
2.12777,5.057280541
2.12815,4.287895187
2.128300121,4.232186212
2.12853,3.502596326
2.12891,2.929783195
2.12929,2.559877761
2.129399625,2.482921401
2.12967,2.16117625
2.13006,1.987647395
2.13044,1.930624412
2.130499128,1.905808628
2.13082,1.839964915
2.1312,1.810110071
2.13158,1.834073093
2.131598632,1.85058299
2.13196,1.920522524
2.13235,2.011659386
2.132698136,2.098813597
2.13273,2.200688302
2.13311,2.524345482
2.13349,2.975827207
2.133797639,3.205404705
2.13387,3.620045438
2.13425,4.495599889
2.13463,5.458273027
2.134897143,5.675743455
2.13502,6.345124954
2.1354,7.184438186
2.13578,8.043269654
2.135996646,8.140939678
2.13616,8.852757159
2.13654,9.59289718
2.13692,10.44958368
2.13709615,10.46721983
2.13731,11.58369894
2.13769,12.87475595
2.13807,13.86670695
2.138195653,13.99567141
2.13845,14.64906156
2.13883,14.73282206
2.13921,14.44277983
2.139295157,14.36109237
2.1396,13.70993454
2.13998,12.8944586
2.14036,12.3763632
2.14039466,12.09645298
2.14074,11.61495141
2.14112,11.52721156
2.141494164,11.50522524
2.1415,11.48683569
2.14189,11.13500276
2.14227,10.48763017
2.142593668,10.15467419
2.14265,9.682471418
2.14303,8.664951166
2.14341,7.397605268
2.143693171,6.992852295
2.14379,6.087010609
2.14418,4.964911051
2.14456,4.069401607
2.144792675,3.943430815
2.14494,3.360979931
2.14532,2.843314792
2.1457,2.508544544
2.145892178,2.493869993
2.14608,2.307859039
2.14647,2.186547044
2.14685,2.109208223
2.146991682,2.104455929
2.14723,2.070330561
2.14761,2.124750623
2.14799,2.221234629
2.148091185,2.239967416
2.14837,2.352466602
2.14876,2.509243357
2.14914,2.707714694
2.149190689,2.790205005
2.14952,3.140446196
2.1499,3.526656846
2.15028,3.874900294
2.150290192,4.105419593
2.15066,4.957854981
2.15105,5.91724758
2.151389696,6.387349597
2.15143,6.915996938
2.15181,8.102348469
2.15219,9.38746557
2.1524892,9.758006817
2.15257,10.39989031
2.15295,11.06395677
2.15334,11.62553066
2.153588703,11.72266423
2.15372,12.03889796
2.1541,12.01094544
2.15448,11.63824518
2.154688207,11.59430358
2.15486,11.30097085
2.15524,11.01960156
2.15563,10.56850805
2.15578771,10.56818777
2.15601,10.018649
2.15639,9.56599288
2.15677,9.116864047
2.156887214,9.063934564
2.15715,8.247051288
2.15753,7.1573883
2.15792,6.274109648
2.157986717,6.009714127
2.1583,4.917809114
2.15868,3.954543926
2.15906,3.457292561
2.159086221,3.199835595
2.15944,2.633030315
2.15982,2.185624999
2.160185724,2.005898543
2.1602,1.861307829
2.16059,1.655934453
2.16097,1.496090686
2.161285228,1.436357863
2.16135,1.354930461
2.16173,1.264308003
2.16211,1.199619272
2.162384732,1.175726749
2.16249,1.124593932
2.16288,1.087139497
2.16326,1.120391349
2.163484235,1.129866309
2.16364,1.170938822
2.16402,1.222786864
2.1644,1.323299467
2.164583739,1.333872927
2.16478,1.451075482
2.16517,1.552189841
2.16555,1.670843108
2.165683242,1.67686002
2.16593,1.894899381
2.16631,2.186178226
2.16669,2.521042186
2.166782746,2.581512268
2.16707,3.217364155
2.16746,4.085066665
2.16784,4.709382017
2.167882249,4.956981465
2.16822,5.686474293
2.1686,6.302099426
2.16898,6.553961174
2.168981753,6.714088511
2.16936,6.67373206
2.16975,6.160162742
2.170081256,5.841101427
2.17013,5.49589246
2.17051,4.946421624
2.17089,4.473082581
2.17118076,4.287655747
2.17127,3.979429434
2.17165,3.528200058
2.17204,3.185704044
2.172280264,3.108887298
2.17242,2.871665248
2.1728,2.497635297
2.17318,2.103407709
2.173379767,2.055560282
2.17356,1.761426099
2.17394,1.469729907
2.17433,1.208577667
2.174479271,1.206709485
2.17471,0.998662007
2.17509,0.852675119
2.17547,0.758216012
2.175578774,0.748208399
2.17585,0.672262956
2.17623,0.629796478
2.17662,0.614110033
2.176678278,0.609659988
2.177,0.594278337
2.17738,0.588341338
2.17776,0.597433931
2.177777781,0.601942957
2.17814,0.628567732
2.17852,0.658693366
2.178877285,0.676257224
2.17891,0.690666002
2.17929,0.724862222
2.17967,0.764143277
2.179976788,0.785157896
2.18005,0.812700104
2.18043,0.876457084
2.18081,0.978114964
2.181076292,1.030202729
2.1812,1.141054861
2.18158,1.342439178
2.18196,1.540824424
2.182175796,1.582398134
2.18234,1.751778597
2.18272,1.99806165
2.1831,2.202124751
2.183275299,2.208239984
2.18349,2.270064903
2.18387,2.256146878
2.18425,2.278913924
2.184374803,2.279828874
2.18463,2.323456157
2.18501,2.288224335
2.18539,2.202600614
2.185474306,2.188274665
2.18577,2.109522323
2.18616,2.040902769
2.18654,1.940729848
2.18657381,1.902858085
2.18692,1.680810255
2.1873,1.422472678
2.187673313,1.266497446
2.18768,1.171288229
2.18806,0.961829709
2.18845,0.81068034
2.188772817,0.753468021
2.18883,0.693907718
2.18921,0.589234266
2.18959,0.512951063
2.189872321,0.497435168
2.18997,0.472676141
2.19035,0.441661461
2.19074,0.407456506
2.190971824,0.400760298
2.19112,0.38111805
2.1915,0.358438656
2.19188,0.333725911
2.192071328,0.332265371
2.19226,0.323959029
2.19264,0.332118641
2.19303,0.33748009
2.193170831,0.337598216
2.19341,0.343855788
2.19379,0.368692767
2.19417,0.390512376
2.194270335,0.392569848
2.19455,0.396619081
2.19493,0.411526121
2.19532,0.446667356
2.195369838,0.456099714
2.1957,0.497914937
2.19608,0.539570985
2.19646,0.611553351
2.196469342,0.645720679
2.19684,0.827636261
2.19722,1.009823603
2.197568845,1.087591995
2.19761,1.149013564
2.19799,1.268374707
2.19837,1.351455807
2.198668349,1.340308758
2.19875,1.326259716
2.19913,1.180790144
2.19951,0.992139752
2.199767853,0.936785427
2.1999,0.823917994
2.20028,0.676979944
2.20066,0.547422926
2.200867356,0.528740596
2.20104,0.4570402
2.20142,0.409711148
2.2018,0.374178449
2.20196686,0.369873294
2.20219,0.330862719
2.20257,0.295627015
2.20295,0.279751004
2.203066363,0.279276732
2.20333,0.26198014
2.20371,0.229496012
2.20409,0.202298517
2.204165867,0.198100867
2.20448,0.181868024
2.20486,0.171423681
2.20524,0.163757687
2.20526537,0.160997779
2.20562,0.158417024
2.206,0.1612016
2.206364874,0.16077379
2.20638,0.160523169
2.20677,0.1627584
2.20715,0.171965261
2.207464377,0.17233425
2.20753,0.172703868
2.20791,0.161023014
2.20829,0.157029104
2.208563881,0.159871725
2.20867,0.164227848
2.20905,0.162481786
2.20944,0.152174295
2.209663385,0.152341016
2.20982,0.152806138
2.2102,0.159599183
2.21058,0.154801637
2.210762888,0.153627248
2.21096,0.147423337
2.21134,0.152883784
2.21173,0.158555816
2.211862392,0.158312826
2.21211,0.149925476
2.21249,0.139144344
2.21287,0.138657662
2.212961895,0.138617323
2.21325,0.139926626
2.21363,0.135777424
2.21402,0.132788656
2.214061399,0.13203101
2.2144,0.131734014
2.21478,0.130665413
2.21516,0.128160911
2.215160902,0.127023821
2.21554,0.122067101
2.21592,0.117206469
2.216260406,0.115435971
2.21631,0.114089957
2.21669,0.112014871
2.21707,0.109842727
2.217359909,0.11021346
2.21745,0.110662861
2.21783,0.114142368
2.21821,0.112290513
2.218459413,0.109909379
2.2186,0.105254825
2.21898,0.103973668
2.21936,0.107441528
2.219558917,0.106749485
2.21974,0.104242517
2.22012,0.10011952
2.2205,0.108823625
2.22065842,0.109988593
2.22089,0.119533904
2.22127,0.112880622
2.22165,0.098130173
2.221757924,0.097838672
2.22203,0.094590648
2.22241,0.100103991
2.22279,0.102600028
2.222857427,0.102953595
2.22318,0.105934227
2.22356,0.110399836
2.22394,0.109039889
2.223956931,0.108574187
2.22432,0.103552439
2.2247,0.105080122
2.225056434,0.105670429
2.22508,0.106002167
2.22547,0.095270341
2.22585,0.083758755
2.226155938,0.085154822
2.22623,0.086500432
2.22661,0.095817065
2.22699,0.097740644
2.227255441,0.09675643
2.22737,0.095307514
2.22776,0.09625227
2.22814,0.097636793
2.228354945,0.097010317
2.22852,0.095346142
2.2289,0.091636125
2.22928,0.087969977
2.229454449,0.087307339
2.22966,0.084044298
2.23005,0.082972979
2.23043,0.086921758
2.230553952,0.087094934
2.23081,0.091505194
2.23119,0.090930421
2.23157,0.084729488
2.231653456,0.084284806
2.23195,0.075640781
2.23234,0.072026559
2.23272,0.076178537
2.232752959,0.077203113
2.2331,0.084469312
2.23348,0.084268209
2.233852463,0.081064922
2.23386,0.079674873
2.23424,0.081139177
2.23462,0.087350169
2.234951966,0.087963569
2.23501,0.088412365
2.23539,0.08466265
2.23577,0.083844942
2.23605147,0.084914425
2.23615,0.086161507
2.23653,0.089392353
2.23691,0.096302351
2.237150973,0.098414572
2.2373,0.102375133
2.23768,0.097270887
2.23806,0.089139227
2.238250477,0.090720971
2.23844,0.096139392
2.23882,0.108178193
2.2392,0.099519706
2.239349981,0.097151949
2.23959,0.079479787
2.23997,0.078340431
2.24035,0.089187029
2.240449484,0.089293839
2.24073,0.083367517
2.24111,0.068286647
2.24149,0.070695291
2.241548988,0.071006583
2.24188,0.082941435
2.24226,0.080584688
2.24264,0.073836872
2.242648491,0.071641726
2.24302,0.07203675
2.2434,0.073541818
2.243747995,0.070622342
2.24378,0.069049227
2.24417,0.068022069
2.24455,0.069468127
2.244847498,0.066693849
2.24493,0.064120945
2.24531,0.061437795
2.24569,0.07023653
2.245947002,0.071415801
2.24607,0.073084096
2.24646,0.060675894
2.24684,0.056391394
2.247046505,0.06097312
2.24722,0.07257435
2.2476,0.086055132
2.24798,0.081366777
2.248146009,0.079937716
2.24836,0.073357409
2.24875,0.074935853
2.24913,0.08195048
2.249245513,0.082293813
2.24951,0.089192123
2.24989,0.092879818
2.25027,0.090086129
2.250345016,0.089916365
2.25065,0.08856688
2.25104,0.09813955
2.25142,0.107227009
2.25144452,0.109335117
2.2518,0.110730802
2.25218,0.109930078
2.252544023,0.112907501
2.25256,0.114141397
2.25294,0.115130412
2.25333,0.110618215
2.253643527,0.10976847
2.25371,0.109142943
2.25409,0.10764923
2.25447,0.097474707
2.25474303,0.092295858
2.25485,0.086486164
2.25523,0.085122508
2.25562,0.086844694
2.255842534,0.085887672
2.256,0.084032263
2.25638,0.079385642
2.25676,0.072486416
2.256942038,0.070274377
2.25714,0.063096893
2.25752,0.063045453
2.25791,0.076365508
2.258041541,0.077195949
2.25829,0.084306741
2.25867,0.074529183
2.25905,0.060397823
2.259141045,0.060396078
2.25943,0.055049382
2.25981,0.055185068
2.26019,0.056878172
2.260240548,0.057076425
2.26058,0.061215145
2.26096,0.063906546
2.26134,0.063929834
2.261340052,0.063937022
2.26172,0.065422096
2.2621,0.065753159
2.262439555,0.062467132
2.26248,0.060770331
2.26287,0.058850439
